team_name,opponent_name,points_for,points_against,location,datetime,
2022-01-13-19-louisiana-tech,Louisiana Tech,Southern Mississippi,80,57,Home,1/13/22 19:00
2021-11-09-21-louisville,Louisville,Southern,72,60,Home,11/9/21 21:00
2021-11-15-20-louisville,Louisville,Navy,77,60,Home,11/15/21 20:00
2021-11-25-21-mississippi-state,Louisville,Mississippi State,72,58,Neutral,11/25/21 21:30
2021-11-27-10-maryland,Louisville,Maryland,63,55,Neutral,11/27/21 10:00
2021-12-01-19-michigan-state,Louisville,Michigan State,64,73,Away,12/1/21 19:15
2021-12-04-14-north-carolina-state,Louisville,North Carolina State,73,68,Away,12/4/21 14:00
2021-12-14-18-louisville,Louisville,Southeastern Louisiana,86,60,Home,12/14/21 18:00
2021-12-18-15-western-kentucky,Louisville,Western Kentucky,72,82,Away,12/18/21 15:00
2021-12-29-20-louisville,Louisville,Wake Forest,73,69,Home,12/29/21 20:00
2022-01-05-19-louisville,Louisville,Pittsburgh,75,72,Home,1/5/22 19:00
2022-01-12-21-louisville,Louisville,North Carolina State,63,79,Home,1/12/22 21:00
2022-01-15-16-pittsburgh,Louisville,Pittsburgh,53,65,Away,1/15/22 16:00
2021-11-24-12-michigan-state,Loyola (IL),Michigan State,61,63,Neutral,11/24/21 12:00
2021-12-10-20-vanderbilt,Loyola (IL),Vanderbilt,69,58,Away,12/10/21 20:00
2022-01-06-14-loyola-il,Loyola (IL),San Francisco,79,74,Neutral,1/6/22 14:00
2022-01-11-21-loyola-il,Loyola (IL),Valparaiso,81,74,Home,1/11/22 21:00
2021-11-22-18-southern-methodist,Loyola Marymount,Southern Methodist,76,70,Neutral,11/22/21 18:00
2021-11-27-22-loyola-marymount,Loyola Marymount,Prairie View,83,80,Home,11/27/21 22:00
2021-12-07-21-tulsa,Loyola Marymount,Tulsa,60,55,Away,12/7/21 21:00
2021-12-11-19-loyola-marymount,Loyola Marymount,New Mexico State,58,63,Home,12/11/21 19:00
2021-12-18-23-nevada,Loyola Marymount,Nevada,63,68,Away,12/18/21 23:00
2022-01-13-23-san-francisco,Loyola Marymount,San Francisco,73,97,Away,1/13/22 23:00
2022-01-15-21-san-diego,Loyola Marymount,San Diego,65,70,Away,1/15/22 21:00
2021-11-09-19-north-carolina,Loyola (MD),North Carolina,67,83,Away,11/9/21 19:00
2021-11-12-16-loyola-md,Loyola (MD),South Carolina State,75,65,Neutral,11/12/21 16:00
2021-12-04-13-loyola-md,Loyola (MD),Mount St. Mary's,61,55,Home,12/4/21 13:00
2021-12-08-19-st-bonaventure,Loyola (MD),St. Bonaventure,71,84,Away,12/8/21 19:00
2021-11-09-20-virginia-tech,Maine,Virginia Tech,47,82,Away,11/9/21 20:00
2021-12-11-14-quinnipiac,Maine,Quinnipiac,47,73,Away,12/11/21 14:00
2021-12-21-17-maine,Maine,Merrimack,47,49,Home,12/21/21 17:00
2021-12-30-13-rutgers,Maine,Rutgers,64,80,Away,12/30/21 13:00
2022-01-02-14-njit,Maine,NJIT,66,69,Away,1/2/22 14:00
2022-01-08-14-stony-brook,Maine,Stony Brook,72,80,Away,1/8/22 14:00
2021-11-15-19-old-dominion,Manhattan,Old Dominion,58,79,Away,11/15/21 19:00
2021-11-19-19-manhattan,Manhattan,North Alabama,55,51,Neutral,11/19/21 19:30
2021-12-03-19-siena,Manhattan,Siena,77,72,Away,12/3/21 19:00
2021-12-05-14-manhattan,Manhattan,Quinnipiac,73,90,Home,12/5/21 14:00
2021-12-11-17-utah,Manhattan,Utah,62,96,Away,12/11/21 17:00
2021-11-17-19-princeton,Marist,Princeton,61,80,Away,11/17/21 19:00
2021-12-05-14-rider,Marist,Rider,79,67,Away,12/5/21 14:00
2021-12-12-14-marist,Marist,Navy,61,67,Home,12/12/21 14:00
2022-01-09-14-marist,Marist,Rider,75,79,Home,1/9/22 14:00
2022-01-14-19-marist,Marist,Siena,60,67,Home,1/14/22 19:00
2021-11-12-20-marquette,Marquette,New Hampshire,75,70,Home,11/12/21 20:30
2021-11-18-19-mississippi,Marquette,Mississippi,78,72,Neutral,11/18/21 19:00
2021-11-19-19-west-virginia,Marquette,West Virginia,82,71,Neutral,11/19/21 19:00
2021-11-21-19-marquette,Marquette,St. Bonaventure,54,70,Neutral,11/21/21 19:30
2021-11-27-20-marquette,Marquette,Northern Illinois,80,66,Home,11/27/21 20:00
2021-12-04-12-wisconsin,Marquette,Wisconsin,76,89,Away,12/4/21 12:30
2021-12-11-21-marquette,Marquette,UCLA,56,67,Home,12/11/21 21:30
2021-12-18-16-xavier,Marquette,Xavier,71,80,Away,12/18/21 16:00
2022-01-04-21-marquette,Marquette,Providence,88,56,Home,1/4/22 21:00
2022-01-15-12-marquette,Marquette,Seton Hall,73,72,Home,1/15/22 12:00
2021-11-12-19-marshall,Marshall,Wright State,96,88,Home,11/12/21 19:00
2021-12-15-19-ohio,Marshall,Ohio,65,75,Away,12/15/21 19:00
2021-12-18-16-marshall,Marshall,Northern Iowa,60,75,Home,12/18/21 16:00
2021-12-21-19-toledo,Marshall,Toledo,63,95,Away,12/21/21 19:00
2022-01-13-19-marshall,Marshall,North Texas,65,69,Home,1/13/22 19:00
2022-01-15-19-marshall,Marshall,Rice,77,87,Home,1/15/22 19:00
2021-11-09-19-massachusetts,Maryland-Baltimore County,Massachusetts,60,77,Away,11/9/21 19:30
2021-11-19-19-maryland-baltimore-county,Maryland-Baltimore County,Western Carolina,91,75,Neutral,11/19/21 19:30
2021-11-27-14-pittsburgh,Maryland-Baltimore County,Pittsburgh,87,77,Away,11/27/21 14:00
2021-12-13-18-princeton,Maryland-Baltimore County,Princeton,77,89,Away,12/13/21 18:00
2021-12-16-19-maryland-baltimore-county,Maryland-Baltimore County,North Carolina-Greensboro,51,62,Home,12/16/21 19:00
2022-01-08-17-maryland-baltimore-county,Maryland-Baltimore County,Massachusetts-Lowell,64,66,Home,1/8/22 17:30
2022-01-12-19-njit,Maryland-Baltimore County,NJIT,76,56,Away,1/12/22 19:00
2022-01-15-13-maryland-baltimore-county,Maryland-Baltimore County,Vermont,69,86,Home,1/15/22 13:00
2021-11-09-20-saint-josephs,Maryland-Eastern Shore,Saint Joseph's,67,69,Away,11/9/21 20:00
2021-11-10-19-temple,Maryland-Eastern Shore,Temple,49,72,Away,11/10/21 19:00
2021-11-09-19-maryland,Maryland,Quinnipiac,83,69,Home,11/9/21 19:00
2021-11-13-14-maryland,Maryland,Vermont,68,57,Home,11/13/21 14:00
2021-11-25-19-richmond,Maryland,Richmond,86,80,Neutral,11/25/21 19:00
2021-12-01-19-maryland,Maryland,Virginia Tech,58,62,Home,12/1/21 19:15
2021-12-05-12-maryland,Maryland,Northwestern,61,67,Home,12/5/21 12:00
2022-01-09-19-maryland,Maryland,Wisconsin,69,70,Home,1/9/22 19:30
2022-01-12-21-northwestern,Maryland,Northwestern,94,87,Away,1/12/22 21:00
2022-01-15-14-maryland,Maryland,Rutgers,59,70,Home,1/15/22 14:00
2021-11-16-17-oklahoma-state,Massachusetts-Lowell,Oklahoma State,58,80,Neutral,11/16/21 17:00
2021-11-24-19-massachusetts,Massachusetts-Lowell,Massachusetts,81,92,Away,11/24/21 19:00
2021-12-04-19-merrimack,Massachusetts-Lowell,Merrimack,61,57,Away,12/4/21 19:00
2021-12-19-13-massachusetts-lowell,Massachusetts-Lowell,Sacred Heart,70,62,Home,12/19/21 13:00
2022-01-06-18-massachusetts-lowell,Massachusetts-Lowell,NJIT,72,77,Home,1/6/22 18:00
2021-11-12-20-yale,Massachusetts,Yale,71,91,Away,11/12/21 20:00
2021-11-15-19-massachusetts,Massachusetts,Penn State,81,56,Home,11/15/21 19:00
2021-11-18-17-weber-state,Massachusetts,Weber State,73,88,Neutral,11/18/21 17:30
2021-11-19-15-north-carolina-greensboro,Massachusetts,North Carolina-Greensboro,93,90,Neutral,11/19/21 15:00
2021-11-27-14-massachusetts,Massachusetts,Rutgers,85,83,Home,11/27/21 14:00
